ticker,valid_date,yes_settlement,nws_t24_forecast_high_f,nws_t24_forecast_low_f,nws_t24_precip_prob,nws_t24_humidity_pct,nws_t12_forecast_high_f,nws_t12_forecast_low_f,nws_t12_precip_prob,nws_t12_humidity_pct,nws_t6_forecast_high_f,nws_t6_forecast_low_f,nws_t6_precip_prob,nws_t6_humidity_pct,nws_t3_forecast_high_f,nws_t3_forecast_low_f,nws_t3_precip_prob,nws_t3_humidity_pct,ow_t24_forecast_high_f,ow_t24_forecast_low_f,ow_t24_precip_prob,ow_t24_humidity_pct,ow_t12_forecast_high_f,ow_t12_forecast_low_f,ow_t12_precip_prob,ow_t12_humidity_pct,ow_t6_forecast_high_f,ow_t6_forecast_low_f,ow_t6_precip_prob,ow_t6_humidity_pct,ow_t3_forecast_high_f,ow_t3_forecast_low_f,ow_t3_precip_prob,ow_t3_humidity_pct,day_of_year,month,clim_mean_high,clim_std_high
HIGHNY-24MAR05-B53.5,2024-03-06,0,47.55,47.55,,,47.55,47.55,,,47.55,47.55,,,47.55,47.55,,,47.55,47.55,,,47.55,47.55,,,47.55,47.55,,,47.55,47.55,,,66.0,3.0,51.0,8.0
HIGHNY-24MAR06-B54.5,2024-03-07,0,48.04,48.04,,,48.04,48.04,,,48.04,48.04,,,48.04,48.04,,,48.04,48.04,,,48.04,48.04,,,48.04,48.04,,,48.04,48.04,,,67.0,3.0,51.0,8.0
HIGHNY-24MAR06-B58.5,2024-03-07,0,48.04,48.04,,,48.04,48.04,,,48.04,48.04,,,48.04,48.04,,,48.04,48.04,,,48.04,48.04,,,48.04,48.04,,,48.04,48.04,,,67.0,3.0,51.0,8.0
HIGHNY-24MAR06-T59,2024-03-07,0,48.04,48.04,,,48.04,48.04,,,48.04,48.04,,,48.04,48.04,,,48.04,48.04,,,48.04,48.04,,,48.04,48.04,,,48.04,48.04,,,67.0,3.0,51.0,8.0
HIGHNY-24MAR06-B52.5,2024-03-07,1,48.04,48.04,,,48.04,48.04,,,48.04,48.04,,,48.04,48.04,,,48.04,48.04,,,48.04,48.04,,,48.04,48.04,,,48.04,48.04,,,67.0,3.0,51.0,8.0
HIGHNY-24MAR06-T52,2024-03-07,0,48.04,48.04,,,48.04,48.04,,,48.04,48.04,,,48.04,48.04,,,48.04,48.04,,,48.04,48.04,,,48.04,48.04,,,48.04,48.04,,,67.0,3.0,51.0,8.0
HIGHNY-24MAR06-B56.5,2024-03-07,0,48.04,48.04,,,48.04,48.04,,,48.04,48.04,,,48.04,48.04,,,48.04,48.04,,,48.04,48.04,,,48.04,48.04,,,48.04,48.04,,,67.0,3.0,51.0,8.0
HIGHNY-24MAR07-B56.5,2024-03-08,0,40.06,40.06,,,40.06,40.06,,,40.06,40.06,,,40.06,40.06,,,40.06,40.06,,,40.06,40.06,,,40.06,40.06,,,40.06,40.06,,,68.0,3.0,51.0,8.0
HIGHNY-24MAR07-B50.5,2024-03-08,0,40.06,40.06,,,40.06,40.06,,,40.06,40.06,,,40.06,40.06,,,40.06,40.06,,,40.06,40.06,,,40.06,40.06,,,40.06,40.06,,,68.0,3.0,51.0,8.0
HIGHNY-24MAR07-B52.5,2024-03-08,0,40.06,40.06,,,40.06,40.06,,,40.06,40.06,,,40.06,40.06,,,40.06,40.06,,,40.06,40.06,,,40.06,40.06,,,40.06,40.06,,,68.0,3.0,51.0,8.0
HIGHNY-24MAR07-T50,2024-03-08,0,40.06,40.06,,,40.06,40.06,,,40.06,40.06,,,40.06,40.06,,,40.06,40.06,,,40.06,40.06,,,40.06,40.06,,,40.06,40.06,,,68.0,3.0,51.0,8.0
HIGHNY-24MAR07-B54.5,2024-03-08,1,40.06,40.06,,,40.06,40.06,,,40.06,40.06,,,40.06,40.06,,,40.06,40.06,,,40.06,40.06,,,40.06,40.06,,,40.06,40.06,,,68.0,3.0,51.0,8.0
HIGHNY-24MAR07-T57,2024-03-08,0,40.06,40.06,,,40.06,40.06,,,40.06,40.06,,,40.06,40.06,,,40.06,40.06,,,40.06,40.06,,,40.06,40.06,,,40.06,40.06,,,68.0,3.0,51.0,8.0
HIGHNY-24MAR08-B56.5,2024-03-09,1,40.35,40.35,,,40.35,40.35,,,40.35,40.35,,,40.35,40.35,,,40.35,40.35,,,40.35,40.35,,,40.35,40.35,,,40.35,40.35,,,69.0,3.0,51.0,8.0
HIGHNY-24MAR08-T50,2024-03-09,0,40.35,40.35,,,40.35,40.35,,,40.35,40.35,,,40.35,40.35,,,40.35,40.35,,,40.35,40.35,,,40.35,40.35,,,40.35,40.35,,,69.0,3.0,51.0,8.0
HIGHNY-24MAR08-B50.5,2024-03-09,0,40.35,40.35,,,40.35,40.35,,,40.35,40.35,,,40.35,40.35,,,40.35,40.35,,,40.35,40.35,,,40.35,40.35,,,40.35,40.35,,,69.0,3.0,51.0,8.0
HIGHNY-24MAR08-B52.5,2024-03-09,0,40.35,40.35,,,40.35,40.35,,,40.35,40.35,,,40.35,40.35,,,40.35,40.35,,,40.35,40.35,,,40.35,40.35,,,40.35,40.35,,,69.0,3.0,51.0,8.0
HIGHNY-24MAR08-B54.5,2024-03-09,0,40.35,40.35,,,40.35,40.35,,,40.35,40.35,,,40.35,40.35,,,40.35,40.35,,,40.35,40.35,,,40.35,40.35,,,40.35,40.35,,,69.0,3.0,51.0,8.0
HIGHNY-24MAR08-T57,2024-03-09,0,40.35,40.35,,,40.35,40.35,,,40.35,40.35,,,40.35,40.35,,,40.35,40.35,,,40.35,40.35,,,40.35,40.35,,,40.35,40.35,,,69.0,3.0,51.0,8.0
HIGHNY-24MAR09-B51.5,2024-03-10,0,43.9,43.9,,,43.9,43.9,,,43.9,43.9,,,43.9,43.9,,,43.9,43.9,,,43.9,43.9,,,43.9,43.9,,,43.9,43.9,,,70.0,3.0,51.0,8.0
HIGHNY-24MAR09-B47.5,2024-03-10,0,43.9,43.9,,,43.9,43.9,,,43.9,43.9,,,43.9,43.9,,,43.9,43.9,,,43.9,43.9,,,43.9,43.9,,,43.9,43.9,,,70.0,3.0,51.0,8.0
HIGHNY-24MAR09-B49.5,2024-03-10,1,43.9,43.9,,,43.9,43.9,,,43.9,43.9,,,43.9,43.9,,,43.9,43.9,,,43.9,43.9,,,43.9,43.9,,,43.9,43.9,,,70.0,3.0,51.0,8.0
HIGHNY-24MAR09-B53.5,2024-03-10,0,43.9,43.9,,,43.9,43.9,,,43.9,43.9,,,43.9,43.9,,,43.9,43.9,,,43.9,43.9,,,43.9,43.9,,,43.9,43.9,,,70.0,3.0,51.0,8.0
HIGHNY-24MAR09-T47,2024-03-10,0,43.9,43.9,,,43.9,43.9,,,43.9,43.9,,,43.9,43.9,,,43.9,43.9,,,43.9,43.9,,,43.9,43.9,,,43.9,43.9,,,70.0,3.0,51.0,8.0
HIGHNY-24MAR09-T54,2024-03-10,0,43.9,43.9,,,43.9,43.9,,,43.9,43.9,,,43.9,43.9,,,43.9,43.9,,,43.9,43.9,,,43.9,43.9,,,43.9,43.9,,,70.0,3.0,51.0,8.0
HIGHNY-24MAR10-B52.5,2024-03-11,0,37.74,37.74,,,37.74,37.74,,,37.74,37.74,,,37.74,37.74,,,37.74,37.74,,,37.74,37.74,,,37.74,37.74,,,37.74,37.74,,,71.0,3.0,51.0,8.0
HIGHNY-24MAR10-B54.5,2024-03-11,0,37.74,37.74,,,37.74,37.74,,,37.74,37.74,,,37.74,37.74,,,37.74,37.74,,,37.74,37.74,,,37.74,37.74,,,37.74,37.74,,,71.0,3.0,51.0,8.0
HIGHNY-24MAR10-T48,2024-03-11,0,37.74,37.74,,,37.74,37.74,,,37.74,37.74,,,37.74,37.74,,,37.74,37.74,,,37.74,37.74,,,37.74,37.74,,,37.74,37.74,,,71.0,3.0,51.0,8.0
HIGHNY-24MAR10-T55,2024-03-11,0,37.74,37.74,,,37.74,37.74,,,37.74,37.74,,,37.74,37.74,,,37.74,37.74,,,37.74,37.74,,,37.74,37.74,,,37.74,37.74,,,71.0,3.0,51.0,8.0
HIGHNY-24MAR10-B48.5,2024-03-11,0,37.74,37.74,,,37.74,37.74,,,37.74,37.74,,,37.74,37.74,,,37.74,37.74,,,37.74,37.74,,,37.74,37.74,,,37.74,37.74,,,71.0,3.0,51.0,8.0
HIGHNY-24MAR10-B50.5,2024-03-11,1,37.74,37.74,,,37.74,37.74,,,37.74,37.74,,,37.74,37.74,,,37.74,37.74,,,37.74,37.74,,,37.74,37.74,,,37.74,37.74,,,71.0,3.0,51.0,8.0
HIGHNY-24MAR11-B52.5,2024-03-12,1,44.6,44.6,,,44.6,44.6,,,44.6,44.6,,,44.6,44.6,,,44.6,44.6,,,44.6,44.6,,,44.6,44.6,,,44.6,44.6,,,72.0,3.0,51.0,8.0
HIGHNY-24MAR11-T46,2024-03-12,0,44.6,44.6,,,44.6,44.6,,,44.6,44.6,,,44.6,44.6,,,44.6,44.6,,,44.6,44.6,,,44.6,44.6,,,44.6,44.6,,,72.0,3.0,51.0,8.0
HIGHNY-24MAR11-B46.5,2024-03-12,0,44.6,44.6,,,44.6,44.6,,,44.6,44.6,,,44.6,44.6,,,44.6,44.6,,,44.6,44.6,,,44.6,44.6,,,44.6,44.6,,,72.0,3.0,51.0,8.0
HIGHNY-24MAR11-B48.5,2024-03-12,0,44.6,44.6,,,44.6,44.6,,,44.6,44.6,,,44.6,44.6,,,44.6,44.6,,,44.6,44.6,,,44.6,44.6,,,44.6,44.6,,,72.0,3.0,51.0,8.0
HIGHNY-24MAR11-B50.5,2024-03-12,0,44.6,44.6,,,44.6,44.6,,,44.6,44.6,,,44.6,44.6,,,44.6,44.6,,,44.6,44.6,,,44.6,44.6,,,44.6,44.6,,,72.0,3.0,51.0,8.0
HIGHNY-24MAR11-T53,2024-03-12,0,44.6,44.6,,,44.6,44.6,,,44.6,44.6,,,44.6,44.6,,,44.6,44.6,,,44.6,44.6,,,44.6,44.6,,,44.6,44.6,,,72.0,3.0,51.0,8.0
HIGHNY-24MAR12-B63.5,2024-03-13,0,50.56,50.56,,,50.56,50.56,,,50.56,50.56,,,50.56,50.56,,,50.56,50.56,,,50.56,50.56,,,50.56,50.56,,,50.56,50.56,,,73.0,3.0,51.0,8.0
HIGHNY-24MAR12-T57,2024-03-13,0,50.56,50.56,,,50.56,50.56,,,50.56,50.56,,,50.56,50.56,,,50.56,50.56,,,50.56,50.56,,,50.56,50.56,,,50.56,50.56,,,73.0,3.0,51.0,8.0
HIGHNY-24MAR12-B57.5,2024-03-13,0,50.56,50.56,,,50.56,50.56,,,50.56,50.56,,,50.56,50.56,,,50.56,50.56,,,50.56,50.56,,,50.56,50.56,,,50.56,50.56,,,73.0,3.0,51.0,8.0
HIGHNY-24MAR12-B59.5,2024-03-13,0,50.56,50.56,,,50.56,50.56,,,50.56,50.56,,,50.56,50.56,,,50.56,50.56,,,50.56,50.56,,,50.56,50.56,,,50.56,50.56,,,73.0,3.0,51.0,8.0
HIGHNY-24MAR12-B61.5,2024-03-13,0,50.56,50.56,,,50.56,50.56,,,50.56,50.56,,,50.56,50.56,,,50.56,50.56,,,50.56,50.56,,,50.56,50.56,,,50.56,50.56,,,73.0,3.0,51.0,8.0
HIGHNY-24MAR12-T64,2024-03-13,1,50.56,50.56,,,50.56,50.56,,,50.56,50.56,,,50.56,50.56,,,50.56,50.56,,,50.56,50.56,,,50.56,50.56,,,50.56,50.56,,,73.0,3.0,51.0,8.0
HIGHNY-24MAR13-B70.5,2024-03-14,0,46.83,46.83,,,46.83,46.83,,,46.83,46.83,,,46.83,46.83,,,46.83,46.83,,,46.83,46.83,,,46.83,46.83,,,46.83,46.83,,,74.0,3.0,51.0,8.0
HIGHNY-24MAR13-B64.5,2024-03-14,0,46.83,46.83,,,46.83,46.83,,,46.83,46.83,,,46.83,46.83,,,46.83,46.83,,,46.83,46.83,,,46.83,46.83,,,46.83,46.83,,,74.0,3.0,51.0,8.0
HIGHNY-24MAR13-T64,2024-03-14,1,46.83,46.83,,,46.83,46.83,,,46.83,46.83,,,46.83,46.83,,,46.83,46.83,,,46.83,46.83,,,46.83,46.83,,,46.83,46.83,,,74.0,3.0,51.0,8.0
HIGHNY-24MAR13-B66.5,2024-03-14,0,46.83,46.83,,,46.83,46.83,,,46.83,46.83,,,46.83,46.83,,,46.83,46.83,,,46.83,46.83,,,46.83,46.83,,,46.83,46.83,,,74.0,3.0,51.0,8.0
HIGHNY-24MAR13-B68.5,2024-03-14,0,46.83,46.83,,,46.83,46.83,,,46.83,46.83,,,46.83,46.83,,,46.83,46.83,,,46.83,46.83,,,46.83,46.83,,,46.83,46.83,,,74.0,3.0,51.0,8.0
HIGHNY-24MAR13-T71,2024-03-14,0,46.83,46.83,,,46.83,46.83,,,46.83,46.83,,,46.83,46.83,,,46.83,46.83,,,46.83,46.83,,,46.83,46.83,,,46.83,46.83,,,74.0,3.0,51.0,8.0
HIGHNY-24MAR14-T74,2024-03-15,0,59.05,59.05,,,59.05,59.05,,,59.05,59.05,,,59.05,59.05,,,59.05,59.05,,,59.05,59.05,,,59.05,59.05,,,59.05,59.05,,,75.0,3.0,51.0,8.0
HIGHNY-24MAR14-B67.5,2024-03-15,0,59.05,59.05,,,59.05,59.05,,,59.05,59.05,,,59.05,59.05,,,59.05,59.05,,,59.05,59.05,,,59.05,59.05,,,59.05,59.05,,,75.0,3.0,51.0,8.0
HIGHNY-24MAR14-T67,2024-03-15,0,59.05,59.05,,,59.05,59.05,,,59.05,59.05,,,59.05,59.05,,,59.05,59.05,,,59.05,59.05,,,59.05,59.05,,,59.05,59.05,,,75.0,3.0,51.0,8.0
HIGHNY-24MAR14-B69.5,2024-03-15,0,59.05,59.05,,,59.05,59.05,,,59.05,59.05,,,59.05,59.05,,,59.05,59.05,,,59.05,59.05,,,59.05,59.05,,,59.05,59.05,,,75.0,3.0,51.0,8.0
HIGHNY-24MAR14-B71.5,2024-03-15,0,59.05,59.05,,,59.05,59.05,,,59.05,59.05,,,59.05,59.05,,,59.05,59.05,,,59.05,59.05,,,59.05,59.05,,,59.05,59.05,,,75.0,3.0,51.0,8.0
HIGHNY-24MAR14-B73.5,2024-03-15,1,59.05,59.05,,,59.05,59.05,,,59.05,59.05,,,59.05,59.05,,,59.05,59.05,,,59.05,59.05,,,59.05,59.05,,,59.05,59.05,,,75.0,3.0,51.0,8.0
HIGHNY-24MAR15-T67,2024-03-16,1,46.13,46.13,,,46.13,46.13,,,46.13,46.13,,,46.13,46.13,,,46.13,46.13,,,46.13,46.13,,,46.13,46.13,,,46.13,46.13,,,76.0,3.0,51.0,8.0
HIGHNY-24MAR15-T60,2024-03-16,0,46.13,46.13,,,46.13,46.13,,,46.13,46.13,,,46.13,46.13,,,46.13,46.13,,,46.13,46.13,,,46.13,46.13,,,46.13,46.13,,,76.0,3.0,51.0,8.0
HIGHNY-24MAR15-B60.5,2024-03-16,0,46.13,46.13,,,46.13,46.13,,,46.13,46.13,,,46.13,46.13,,,46.13,46.13,,,46.13,46.13,,,46.13,46.13,,,46.13,46.13,,,76.0,3.0,51.0,8.0
HIGHNY-24MAR15-B62.5,2024-03-16,0,46.13,46.13,,,46.13,46.13,,,46.13,46.13,,,46.13,46.13,,,46.13,46.13,,,46.13,46.13,,,46.13,46.13,,,46.13,46.13,,,76.0,3.0,51.0,8.0
HIGHNY-24MAR15-B64.5,2024-03-16,0,46.13,46.13,,,46.13,46.13,,,46.13,46.13,,,46.13,46.13,,,46.13,46.13,,,46.13,46.13,,,46.13,46.13,,,46.13,46.13,,,76.0,3.0,51.0,8.0
HIGHNY-24MAR15-B66.5,2024-03-16,0,46.13,46.13,,,46.13,46.13,,,46.13,46.13,,,46.13,46.13,,,46.13,46.13,,,46.13,46.13,,,46.13,46.13,,,46.13,46.13,,,76.0,3.0,51.0,8.0
HIGHNY-24MAR16-B61.5,2024-03-17,1,50.76,50.76,,,50.76,50.76,,,50.76,50.76,,,50.76,50.76,,,50.76,50.76,,,50.76,50.76,,,50.76,50.76,,,50.76,50.76,,,77.0,3.0,51.0,8.0
HIGHNY-24MAR16-T55,2024-03-17,0,50.76,50.76,,,50.76,50.76,,,50.76,50.76,,,50.76,50.76,,,50.76,50.76,,,50.76,50.76,,,50.76,50.76,,,50.76,50.76,,,77.0,3.0,51.0,8.0
HIGHNY-24MAR16-B55.5,2024-03-17,0,50.76,50.76,,,50.76,50.76,,,50.76,50.76,,,50.76,50.76,,,50.76,50.76,,,50.76,50.76,,,50.76,50.76,,,50.76,50.76,,,77.0,3.0,51.0,8.0
HIGHNY-24MAR16-B57.5,2024-03-17,0,50.76,50.76,,,50.76,50.76,,,50.76,50.76,,,50.76,50.76,,,50.76,50.76,,,50.76,50.76,,,50.76,50.76,,,50.76,50.76,,,77.0,3.0,51.0,8.0
HIGHNY-24MAR16-B59.5,2024-03-17,0,50.76,50.76,,,50.76,50.76,,,50.76,50.76,,,50.76,50.76,,,50.76,50.76,,,50.76,50.76,,,50.76,50.76,,,50.76,50.76,,,77.0,3.0,51.0,8.0
HIGHNY-24MAR16-T62,2024-03-17,0,50.76,50.76,,,50.76,50.76,,,50.76,50.76,,,50.76,50.76,,,50.76,50.76,,,50.76,50.76,,,50.76,50.76,,,50.76,50.76,,,77.0,3.0,51.0,8.0
HIGHNY-24MAR17-B62.5,2024-03-18,1,42.46,42.46,,,42.46,42.46,,,42.46,42.46,,,42.46,42.46,,,42.46,42.46,,,42.46,42.46,,,42.46,42.46,,,42.46,42.46,,,78.0,3.0,51.0,8.0
HIGHNY-24MAR17-T58,2024-03-18,0,42.46,42.46,,,42.46,42.46,,,42.46,42.46,,,42.46,42.46,,,42.46,42.46,,,42.46,42.46,,,42.46,42.46,,,42.46,42.46,,,78.0,3.0,51.0,8.0
HIGHNY-24MAR17-T65,2024-03-18,0,42.46,42.46,,,42.46,42.46,,,42.46,42.46,,,42.46,42.46,,,42.46,42.46,,,42.46,42.46,,,42.46,42.46,,,42.46,42.46,,,78.0,3.0,51.0,8.0
HIGHNY-24MAR17-B58.5,2024-03-18,0,42.46,42.46,,,42.46,42.46,,,42.46,42.46,,,42.46,42.46,,,42.46,42.46,,,42.46,42.46,,,42.46,42.46,,,42.46,42.46,,,78.0,3.0,51.0,8.0
HIGHNY-24MAR17-B60.5,2024-03-18,0,42.46,42.46,,,42.46,42.46,,,42.46,42.46,,,42.46,42.46,,,42.46,42.46,,,42.46,42.46,,,42.46,42.46,,,42.46,42.46,,,78.0,3.0,51.0,8.0
HIGHNY-24MAR17-B64.5,2024-03-18,0,42.46,42.46,,,42.46,42.46,,,42.46,42.46,,,42.46,42.46,,,42.46,42.46,,,42.46,42.46,,,42.46,42.46,,,42.46,42.46,,,78.0,3.0,51.0,8.0
HIGHNY-24MAR18-B53.5,2024-03-19,0,35.02,35.02,,,35.02,35.02,,,35.02,35.02,,,35.02,35.02,,,35.02,35.02,,,35.02,35.02,,,35.02,35.02,,,35.02,35.02,,,79.0,3.0,51.0,8.0
HIGHNY-24MAR18-B47.5,2024-03-19,0,35.02,35.02,,,35.02,35.02,,,35.02,35.02,,,35.02,35.02,,,35.02,35.02,,,35.02,35.02,,,35.02,35.02,,,35.02,35.02,,,79.0,3.0,51.0,8.0
HIGHNY-24MAR18-T47,2024-03-19,0,35.02,35.02,,,35.02,35.02,,,35.02,35.02,,,35.02,35.02,,,35.02,35.02,,,35.02,35.02,,,35.02,35.02,,,35.02,35.02,,,79.0,3.0,51.0,8.0
HIGHNY-24MAR18-B49.5,2024-03-19,0,35.02,35.02,,,35.02,35.02,,,35.02,35.02,,,35.02,35.02,,,35.02,35.02,,,35.02,35.02,,,35.02,35.02,,,35.02,35.02,,,79.0,3.0,51.0,8.0
HIGHNY-24MAR18-B51.5,2024-03-19,1,35.02,35.02,,,35.02,35.02,,,35.02,35.02,,,35.02,35.02,,,35.02,35.02,,,35.02,35.02,,,35.02,35.02,,,35.02,35.02,,,79.0,3.0,51.0,8.0
HIGHNY-24MAR18-T54,2024-03-19,0,35.02,35.02,,,35.02,35.02,,,35.02,35.02,,,35.02,35.02,,,35.02,35.02,,,35.02,35.02,,,35.02,35.02,,,35.02,35.02,,,79.0,3.0,51.0,8.0
HIGHNY-24MAR19-B47.5,2024-03-20,1,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,80.0,3.0,51.0,8.0
HIGHNY-24MAR19-B51.5,2024-03-20,0,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,80.0,3.0,51.0,8.0
HIGHNY-24MAR19-T52,2024-03-20,0,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,80.0,3.0,51.0,8.0
HIGHNY-24MAR19-T45,2024-03-20,0,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,80.0,3.0,51.0,8.0
HIGHNY-24MAR19-B45.5,2024-03-20,0,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,80.0,3.0,51.0,8.0
HIGHNY-24MAR19-B49.5,2024-03-20,0,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,80.0,3.0,51.0,8.0
HIGHNY-24MAR20-B53.5,2024-03-21,0,29.77,29.77,,,29.77,29.77,,,29.77,29.77,,,29.77,29.77,,,29.77,29.77,,,29.77,29.77,,,29.77,29.77,,,29.77,29.77,,,81.0,3.0,51.0,8.0
HIGHNY-24MAR20-B51.5,2024-03-21,0,29.77,29.77,,,29.77,29.77,,,29.77,29.77,,,29.77,29.77,,,29.77,29.77,,,29.77,29.77,,,29.77,29.77,,,29.77,29.77,,,81.0,3.0,51.0,8.0
HIGHNY-24MAR20-T51,2024-03-21,0,29.77,29.77,,,29.77,29.77,,,29.77,29.77,,,29.77,29.77,,,29.77,29.77,,,29.77,29.77,,,29.77,29.77,,,29.77,29.77,,,81.0,3.0,51.0,8.0
HIGHNY-24MAR20-B55.5,2024-03-21,0,29.77,29.77,,,29.77,29.77,,,29.77,29.77,,,29.77,29.77,,,29.77,29.77,,,29.77,29.77,,,29.77,29.77,,,29.77,29.77,,,81.0,3.0,51.0,8.0
HIGHNY-24MAR20-B57.5,2024-03-21,1,29.77,29.77,,,29.77,29.77,,,29.77,29.77,,,29.77,29.77,,,29.77,29.77,,,29.77,29.77,,,29.77,29.77,,,29.77,29.77,,,81.0,3.0,51.0,8.0
HIGHNY-24MAR20-T58,2024-03-21,0,29.77,29.77,,,29.77,29.77,,,29.77,29.77,,,29.77,29.77,,,29.77,29.77,,,29.77,29.77,,,29.77,29.77,,,29.77,29.77,,,81.0,3.0,51.0,8.0
HIGHNY-24MAR21-T40,2024-03-22,0,28.99,28.99,,,28.99,28.99,,,28.99,28.99,,,28.99,28.99,,,28.99,28.99,,,28.99,28.99,,,28.99,28.99,,,28.99,28.99,,,82.0,3.0,51.0,8.0
HIGHNY-24MAR21-B46.5,2024-03-22,0,28.99,28.99,,,28.99,28.99,,,28.99,28.99,,,28.99,28.99,,,28.99,28.99,,,28.99,28.99,,,28.99,28.99,,,28.99,28.99,,,82.0,3.0,51.0,8.0
HIGHNY-24MAR21-T47,2024-03-22,0,28.99,28.99,,,28.99,28.99,,,28.99,28.99,,,28.99,28.99,,,28.99,28.99,,,28.99,28.99,,,28.99,28.99,,,28.99,28.99,,,82.0,3.0,51.0,8.0
HIGHNY-24MAR21-B40.5,2024-03-22,0,28.99,28.99,,,28.99,28.99,,,28.99,28.99,,,28.99,28.99,,,28.99,28.99,,,28.99,28.99,,,28.99,28.99,,,28.99,28.99,,,82.0,3.0,51.0,8.0
HIGHNY-24MAR21-B42.5,2024-03-22,1,28.99,28.99,,,28.99,28.99,,,28.99,28.99,,,28.99,28.99,,,28.99,28.99,,,28.99,28.99,,,28.99,28.99,,,28.99,28.99,,,82.0,3.0,51.0,8.0
HIGHNY-24MAR21-B44.5,2024-03-22,0,28.99,28.99,,,28.99,28.99,,,28.99,28.99,,,28.99,28.99,,,28.99,28.99,,,28.99,28.99,,,28.99,28.99,,,28.99,28.99,,,82.0,3.0,51.0,8.0
HIGHNY-24MAR22-B45.5,2024-03-23,1,42.62,42.62,,,42.62,42.62,,,42.62,42.62,,,42.62,42.62,,,42.62,42.62,,,42.62,42.62,,,42.62,42.62,,,42.62,42.62,,,83.0,3.0,51.0,8.0
HIGHNY-24MAR22-T48,2024-03-23,0,42.62,42.62,,,42.62,42.62,,,42.62,42.62,,,42.62,42.62,,,42.62,42.62,,,42.62,42.62,,,42.62,42.62,,,42.62,42.62,,,83.0,3.0,51.0,8.0
HIGHNY-24MAR22-T41,2024-03-23,0,42.62,42.62,,,42.62,42.62,,,42.62,42.62,,,42.62,42.62,,,42.62,42.62,,,42.62,42.62,,,42.62,42.62,,,42.62,42.62,,,83.0,3.0,51.0,8.0
HIGHNY-24MAR22-B41.5,2024-03-23,0,42.62,42.62,,,42.62,42.62,,,42.62,42.62,,,42.62,42.62,,,42.62,42.62,,,42.62,42.62,,,42.62,42.62,,,42.62,42.62,,,83.0,3.0,51.0,8.0
HIGHNY-24MAR22-B43.5,2024-03-23,0,42.62,42.62,,,42.62,42.62,,,42.62,42.62,,,42.62,42.62,,,42.62,42.62,,,42.62,42.62,,,42.62,42.62,,,42.62,42.62,,,83.0,3.0,51.0,8.0
HIGHNY-24MAR22-B47.5,2024-03-23,0,42.62,42.62,,,42.62,42.62,,,42.62,42.62,,,42.62,42.62,,,42.62,42.62,,,42.62,42.62,,,42.62,42.62,,,42.62,42.62,,,83.0,3.0,51.0,8.0
HIGHNY-24MAR23-B50.5,2024-03-24,1,32.27,32.27,,,32.27,32.27,,,32.27,32.27,,,32.27,32.27,,,32.27,32.27,,,32.27,32.27,,,32.27,32.27,,,32.27,32.27,,,84.0,3.0,51.0,8.0
HIGHNY-24MAR23-B54.5,2024-03-24,0,32.27,32.27,,,32.27,32.27,,,32.27,32.27,,,32.27,32.27,,,32.27,32.27,,,32.27,32.27,,,32.27,32.27,,,32.27,32.27,,,84.0,3.0,51.0,8.0
HIGHNY-24MAR23-T55,2024-03-24,0,32.27,32.27,,,32.27,32.27,,,32.27,32.27,,,32.27,32.27,,,32.27,32.27,,,32.27,32.27,,,32.27,32.27,,,32.27,32.27,,,84.0,3.0,51.0,8.0
HIGHNY-24MAR23-T48,2024-03-24,0,32.27,32.27,,,32.27,32.27,,,32.27,32.27,,,32.27,32.27,,,32.27,32.27,,,32.27,32.27,,,32.27,32.27,,,32.27,32.27,,,84.0,3.0,51.0,8.0
HIGHNY-24MAR23-B48.5,2024-03-24,0,32.27,32.27,,,32.27,32.27,,,32.27,32.27,,,32.27,32.27,,,32.27,32.27,,,32.27,32.27,,,32.27,32.27,,,32.27,32.27,,,84.0,3.0,51.0,8.0
HIGHNY-24MAR23-B52.5,2024-03-24,0,32.27,32.27,,,32.27,32.27,,,32.27,32.27,,,32.27,32.27,,,32.27,32.27,,,32.27,32.27,,,32.27,32.27,,,32.27,32.27,,,84.0,3.0,51.0,8.0
HIGHNY-24MAR24-B47.5,2024-03-25,1,36.09,36.09,,,36.09,36.09,,,36.09,36.09,,,36.09,36.09,,,36.09,36.09,,,36.09,36.09,,,36.09,36.09,,,36.09,36.09,,,85.0,3.0,51.0,8.0
